"tid","user_id","poi_name"
14830,529,New York City Police Department Headquarters
14830,529,Bronx Martial Arts Academy
14830,529,"Winterfell ""Winter is Coming"""
14830,529,Brooklyn Bridge
14830,529,New York City Police Department Headquarters
14830,529,Midtown Comics
14830,529,"150 Market"
14830,529,New York City Police Department Headquarters
14830,529,Paddy's On The Bay
14830,529,"Winterfell ""Winter is Coming"""
14830,529,The Clocktower
14830,529,Brooklyn Bridge
14830,529,New York City Police Department Headquarters
14830,529,Dunkin' Donuts
14830,529,New York City Police Department Headquarters
14830,529,Paddy's On The Bay
14830,529,Gracie Barra Long Island
14830,529,Dunkin Donuts
14830,529,Paddy's On The Bay
14830,529,"Winterfell ""Winter is Coming"""
14831,529,McDermott's Pub
14831,529,Paddy's On The Bay
14831,529,Brooklyn Bridge
14831,529,New York City Police Department Headquarters
14831,529,"150 Market"
14831,529,Bronx Martial Arts Academy
14831,529,"Winterfell ""Winter is Coming"""
14831,529,Bronx Martial Arts Academy
14831,529,Paddy's On The Bay
14831,529,"Winterfell ""Winter is Coming"""
14831,529,Brooklyn Bridge
14831,529,New York City Police Department Headquarters
14831,529,Midtown Comics
14831,529,Dunkin' Donuts
14831,529,New York City Police Department Headquarters
14831,529,"Winterfell ""Winter is Coming"""
14831,529,Gracie Barra Long Island
14831,529,"Winterfell ""Winter is Coming"""
14831,529,Paddy's On The Bay
14831,529,"Winterfell ""Winter is Coming"""
14832,529,Brooklyn Bridge
14832,529,New York City Police Department Headquarters
14832,529,"Winterfell ""Winter is Coming"""
14832,529,Bronx Martial Arts Academy
14832,529,Brooklyn Bridge
14832,529,New York City Police Department Headquarters
14832,529,New York City Police Department Headquarters
14832,529,Midtown Comics
14832,529,New York City Police Department Headquarters
14832,529,"Winterfell ""Winter is Coming"""
14832,529,Paddy's On The Bay
14832,529,"Winterfell ""Winter is Coming"""
14832,529,"150 Market"
14832,529,Dunkin' Donuts
14832,529,Bronx Martial Arts Academy
14832,529,Brooklyn Bridge
14832,529,Dunkin' Donuts
14832,529,New York City Police Department Headquarters
14832,529,Midtown Comics
14832,529,Chipotle Mexican Grill
14832,529,"Winterfell ""Winter is Coming"""
14832,529,Bronx Martial Arts Academy
14832,529,Target
14832,529,The Vitamin Shoppe
14832,529,"Winterfell ""Winter is Coming"""
14833,529,Brooklyn Bridge
14833,529,New York City Police Department Headquarters
14833,529,Dante's
14833,529,Dunkin' Donuts
14833,529,"Winterfell ""Winter is Coming"""
14833,529,Brooklyn Bridge
14833,529,New York City Police Department Headquarters
14833,529,"Winterfell ""Winter is Coming"""
14833,529,Brooklyn Bridge
14833,529,"Winterfell ""Winter is Coming"""
14833,529,Paddy's On The Bay
14833,529,"Winterfell ""Winter is Coming"""
14833,529,Gracie Barra Long Island
14833,529,Paddy's On The Bay
14833,529,"Winterfell ""Winter is Coming"""
14836,529,New York City Police Department Headquarters
14836,529,New York City Police Department Headquarters
14836,529,"Winterfell ""Winter is Coming"""
14836,529,Bronx Martial Arts Academy
14836,529,Brooklyn Bridge
14836,529,New York City Police Department Headquarters
14836,529,"Winterfell ""Winter is Coming"""
14836,529,"Winterfell ""Winter is Coming"""
14836,529,Dr. Boiano's Bronx Family Dentistry
14836,529,"Winterfell ""Winter is Coming"""
14836,529,CVS/pharmacy
14836,529,Pathmark
14836,529,T-Mobile
14836,529,Rite Aid
14836,529,"Winterfell ""Winter is Coming"""
14837,529,Bronx Martial Arts Academy
14837,529,Paddy's On The Bay
14837,529,"Winterfell ""Winter is Coming"""
14837,529,Brooklyn Bridge
14837,529,Mrs Friggins Kitchen
14837,529,New York City Police Department Headquarters
14837,529,New York City Police Department Headquarters
14837,529,"Winterfell ""Winter is Coming"""
14837,529,Brooklyn Bridge
14837,529,New York City Police Department Headquarters
14837,529,Dante's
14837,529,New York City Police Department Headquarters
14837,529,"Winterfell ""Winter is Coming"""
14837,529,New York City Police Department Headquarters
14837,529,New York City Police Department Headquarters
14837,529,Gracie Barra Long Island
14837,529,Clockwork Jiu Jitsu
14837,529,"Winterfell ""Winter is Coming"""
14838,529,Brooklyn Bridge
14838,529,Dante's
14838,529,Dunkin' Donuts
14838,529,New York City Police Department Headquarters
14838,529,"Winterfell ""Winter is Coming"""
14838,529,Bronx Martial Arts Academy
14838,529,"Winterfell ""Winter is Coming"""
14838,529,Brooklyn Bridge
14838,529,New York City Police Department Headquarters
14838,529,Bronx Martial Arts Academy
14838,529,Dr. Boiano's Bronx Family Dentistry
14838,529,New York City Police Department Headquarters
14838,529,Midtown Comics
14838,529,Texas Rotisserie & Grill
14838,529,New York City Police Department Headquarters
14838,529,Gracie Barra Long Island
14839,529,Mrs Friggins Kitchen
14839,529,New York City Police Department Headquarters
14839,529,Dunkin' Donuts
14839,529,"Winterfell ""Winter is Coming"""
14839,529,"Winterfell ""Winter is Coming"""
14839,529,Bronx Martial Arts Academy
14839,529,"Winterfell ""Winter is Coming"""
14839,529,Lizzie's
14839,529,"Winterfell ""Winter is Coming"""
14839,529,BJ's Wholesale Club
14839,529,"Winterfell ""Winter is Coming"""
14839,529,Regal Cinemas New Roc 18 IMAX & RPX
14839,529,Gracie Barra Long Island
14839,529,Dunkin Donuts
14839,529,Pelham Delite Bakery
14839,529,"Winterfell ""Winter is Coming"""
14839,529,Lizzie's
14839,529,Loretta's Pizza
14841,529,Brooklyn Bridge
14841,529,New York City Police Department Headquarters
14841,529,Dante's
14841,529,New York City Police Department Headquarters
14841,529,"Winterfell ""Winter is Coming"""
14841,529,"Winterfell ""Winter is Coming"""
14841,529,Five Guys
14841,529,"Winterfell ""Winter is Coming"""
14841,529,Target
14841,529,T.J. Maxx
14841,529,Regal Cinemas New Roc 18 IMAX & RPX
14841,529,Gracie Barra Long Island
14851,529,Verrazano-Narrows Bridge Toll Plaza
14851,529,New York City Police Department Headquarters
14851,529,New York City Police Department Headquarters
14851,529,Knights of Columbus: Guiding Star Council
14851,529,Paddy's On The Bay
14851,529,New York City Police Department Headquarters
14851,529,New York City Police Department Headquarters
14851,529,Dante's
14851,529,"55 Fulton Market"
14851,529,R&R Coffee
14851,529,Modell's Sporting Goods
14851,529,"Winterfell ""Winter is Coming"""
14854,529,R&R Coffee
14854,529,New York City Police Department Headquarters
14854,529,Dante's
14854,529,"55 Fulton Market"
14854,529,Midtown Comics
14854,529,Bronx Martial Arts Academy
14854,529,"55 Fulton Market"
14854,529,New York City Police Department Headquarters
14854,529,Paddy's On The Bay
14854,529,OVRride.com
14854,529,"Winterfell ""Winter is Coming"""
14854,529,"Winterfell ""Winter is Coming"""
14854,529,Paddy's On The Bay
14854,529,"Winterfell ""Winter is Coming"""
14855,529,Dante's
14855,529,New York City Police Department Headquarters
14855,529,Bronx Martial Arts Academy
14855,529,New York City Police Department Headquarters
14855,529,Bronx Martial Arts Academy
14855,529,Paddy's On The Bay
14855,529,New York City Police Department Headquarters
14855,529,Paddy's On The Bay
14855,529,"137 Centre St."
14855,529,"150 Market"
14855,529,R&R Coffee
14855,529,Regal Cinemas Battery Park 11
14855,529,Regal Cinemas New Roc 18 IMAX & RPX
14855,529,"Winterfell ""Winter is Coming"""
14856,529,New York City Police Department Headquarters
14856,529,Dante's
14856,529,New York City Police Department Headquarters
14856,529,R&R Coffee
14856,529,"55 Fulton Market"
14856,529,New York City Police Department Headquarters
14856,529,R&R Coffee
14856,529,Third & Long
14856,529,New York City Police Department Headquarters
14856,529,R&R Coffee
14856,529,New York City Police Department Headquarters
14856,529,R&R Coffee
14856,529,Regal Cinemas New Roc 18 IMAX & RPX
14856,529,Cross County Shopping Center
14856,529,Super Stop & Shop
14856,529,"Winterfell ""Winter is Coming"""
14859,529,"Winterfell ""Winter is Coming"""
14859,529,New York City Police Department Headquarters
14859,529,Everest Diner
14859,529,"55 Fulton Market"
14859,529,Midtown Comics
14859,529,Paddy's On The Bay
14859,529,New York City Police Department Headquarters
14859,529,J&R
14859,529,Midtown Comics
14859,529,Paddy's On The Bay
14859,529,Midtown Comics
14859,529,"Winterfell ""Winter is Coming"""
14859,529,Paddy's On The Bay
14859,529,"Winterfell ""Winter is Coming"""
14859,529,"7-Eleven"
14859,529,Stuyvesant Deli News & Smokes
14860,529,New York City Police Department Headquarters
14860,529,R&R Coffee
14860,529,"Winterfell ""Winter is Coming"""
14860,529,Dante's
14860,529,R&R Coffee
14860,529,New York City Police Department Headquarters
14860,529,R&R Coffee
14860,529,R&R Coffee
14860,529,Paddy's On The Bay
14860,529,"Winterfell ""Winter is Coming"""
14860,529,New York City Police Department Headquarters
14860,529,Midtown Comics
14860,529,Paddy's On The Bay
14860,529,"Winterfell ""Winter is Coming"""
14860,529,"55 Fulton Market"
14860,529,Midtown Comics
14860,529,R&R Coffee
14860,529,Brooklyn Bridge
14860,529,New York City Police Department Headquarters
14860,529,"Winterfell ""Winter is Coming"""
14861,529,Loretta's Pizza
14861,529,Lenny's
14861,529,R&R Coffee
14861,529,New York City Police Department Headquarters
14861,529,Lisa's Pizza
14861,529,R&R Coffee
14861,529,New York City Police Department Headquarters
14861,529,R&R Coffee
14861,529,Gracie Barra Long Island
14861,529,Brooklyn Bridge
14863,529,R&R Coffee
14863,529,"150 Market"
14863,529,"55 Fulton Market"
14863,529,R&R Coffee
14863,529,Brooklyn Bridge
14863,529,Bank of America
14863,529,"Winterfell ""Winter is Coming"""
14863,529,"150 Market"
14863,529,R&R Coffee
14863,529,Liam's Pub & Restaurant
14863,529,"Winterfell ""Winter is Coming"""
14863,529,New York City Police Department Headquarters
14863,529,LaGuardia Airport (LGA) (LaGuardia Airport)
14891,531,Chrissylisous Make-up
14891,531,Bloomingdale's
14891,531,Paramus Park Mall
14891,531,Macy's
14891,531,Alpine Borough Hall
14891,531,Mom's House
14891,531,Greg & Cheryl's Place
14891,531,Pepitone/Venturini Place
14891,531,Pepitone/Venturini Place
14891,531,"RD Legal Funding, LLC"
14891,531,Ahhhhh... My Comfy Bed
14891,531,US Post Office
14891,531,Paul's House Of Fish
14891,531,Pepitone/Venturini Place
14891,531,Mirza Landscaping
14891,531,Wendy's
14891,531,Homeee  ; )
14891,531,My Comfy Cozy Bed
14891,531,Cresskill Pizza
14891,531,Upper Hand
14891,531,Cresskill Bagel Café
14891,531,Kings Food Markets
14891,531,US Post Office
14891,531,NVE Bank
14891,531,Kings Food Markets
14891,531,My Comfy Cozy Bed
14891,531,Homeee  ; )
14891,531,Ahhhhh... My Comfy Bed
14891,531,Greg & Cheryl's Place
14891,531,Homeee  ; )
14891,531,Cresskill Bagel Café
14891,531,Mr Wok
14891,531,Greg & Cheryl's Place
14891,531,Loughney House
14891,531,Pepitone/Venturini Place
14892,531,Pepitone/Venturini Place
14892,531,Soft Cloth Car Wash
14892,531,Paul's House Of Fish
14892,531,Terri Lee Togs
14892,531,Roy Cho
14892,531,Kings Food Markets
14892,531,US Post Office
14892,531,Mom's House
14892,531,My Comfy Cozy Bed
14892,531,My Comfy Cozy Bed
14892,531,Kings Food Markets
14892,531,Paul's House Of Fish
14892,531,Pepitone/Venturini Place
14892,531,Greg & Cheryl's Place
14892,531,"RD Legal Funding, LLC"
14892,531,Jack In The Box Schools
14892,531,Paul's House Of Fish
14892,531,Loughney House
14892,531,Greg & Cheryl's Place
14892,531,Loughney House
14892,531,Ahhhhh... My Comfy Bed
14892,531,My Comfy Cozy Bed
14892,531,My Comfy Cozy Bed
14892,531,Greg & Cheryl's Place
14892,531,Greg & Cheryl's Place
14892,531,Pepitone/Venturini Place
14892,531,"7-Eleven"
14892,531,Cresskill Tavern
14892,531,Pepitone/Venturini Place
14892,531,Greg & Cheryl's Place
14892,531,My Comfy Cozy Bed
14892,531,Pepitone/Venturini Place
14892,531,My Comfy Cozy Bed
14892,531,Greg & Cheryl's Place
14892,531,Foschini's Brick Oven Kitchen
14892,531,My Comfy Couch
14892,531,My Comfy Cozy Bed
14892,531,My Comfy Cozy Bed
14892,531,Comfy Womfy Bed
14892,531,Comfy Womfy Bed
14892,531,Ahhhhh... My Comfy Bed
14892,531,Homeee  ; )
14892,531,Loughney House
14892,531,Comfy Womfy Bed
14892,531,Ahhhhh... My Comfy Bed
14892,531,Comfy Womfy Bed
14892,531,My Comfy Bed
14892,531,Ahhhhh... My Comfy Bed
14892,531,My Comfy Cozy Bed
14892,531,Loughney House
14892,531,Greg & Cheryl's Place
14893,531,Greg & Cheryl's Place
14893,531,Greg & Cheryl's Place
14893,531,A&P
14893,531,US Post Office
14893,531,Mom's House
14893,531,Pepitone/Venturini Place
14893,531,My Comfy Cozy Bed
14893,531,Pepitone/Venturini Place
14893,531,Paul's House Of Fish
14893,531,Cresskill Bagel Café
14893,531,Paul's House Of Fish
14893,531,Homeee  ; )
14893,531,Greg & Cheryl's Place
14893,531,Jack In The Box Schools
14893,531,Paul's House Of Fish
14893,531,Cresskill Bagel Café
14893,531,Paul's House Of Fish
14893,531,Greg & Cheryl's Place
14893,531,Sweeney Liquors
14893,531,Loughney House
14893,531,Greg & Cheryl's Place
14893,531,"7-Eleven"
14893,531,Loughney House
14893,531,Mirza Landscaping
14893,531,North Hudson Community Action Corporation Healthcare Center
14893,531,Pepitone/Venturini Place
14893,531,Greg & Cheryl's Place
14893,531,Closter Public Library
14893,531,Loughney House
14893,531,Pepitone/Venturini Place
14893,531,Greg & Cheryl's Place
14893,531,Greg & Cheryl's Place
14894,531,Cresskill Bagel Café
14894,531,Paul's House Of Fish
14894,531,Greg & Cheryl's Place
14894,531,My Comfy Cozy Bed
14894,531,Greg & Cheryl's Place
14894,531,Greg & Cheryl's Place
14894,531,Pepitone/Venturini Place
14894,531,Pepitone/Venturini Place
14894,531,Greg & Cheryl's Place
14894,531,Loughney House
14894,531,Pepitone/Venturini Place
14894,531,Comfy Womfy Bed
14894,531,Homeee  ; )
14894,531,Homeee  ; p
14894,531,My Comfy Bed
14894,531,Pepitone/Venturini Place
14894,531,My Comfy Cozy Bed
14894,531,"7-Eleven"
14894,531,Closter Public Library
14894,531,Cresskill Pizza
14894,531,Pepitone/Venturini Place
14894,531,Loughney House
14894,531,Wells Fargo
14894,531,Bottle King
14894,531,Loughney House
14894,531,Greg & Cheryl's Place
14894,531,"Toys""R""Us"
14894,531,Greg & Cheryl's Place
14895,531,Comfy Womfy Bed
14895,531,Greg & Cheryl's Place
14895,531,Paul's House Of Fish
14895,531,US Post Office
14895,531,Pepitone/Venturini Place
14895,531,Paul's House Of Fish
14895,531,Cresskill Bagel Café
14895,531,Paul's House Of Fish
14895,531,D & J Cleaners
14895,531,Paul's House Of Fish
14895,531,Pepitone/Venturini Place
14895,531,Greg & Cheryl's Place
14895,531,Homeee  ; )
14895,531,Jack In The Box Schools
14895,531,Tenafly Farmers' Market
14895,531,Paul's House Of Fish
14895,531,Cresskill Bagel Café
14895,531,Loughney House
14895,531,Sweeney Liquors
14895,531,Loughney House
14895,531,Bergenfield Power
14895,531,Loughney House
14895,531,Sweeney Liquors
14895,531,My Comfy Cozy Bed
14895,531,Paul's House Of Fish
14895,531,Greg & Cheryl's Place
14895,531,Kings Food Markets
14895,531,Greg & Cheryl's Place
14896,531,North Hudson Community Action Corporation Healthcare Center
14896,531,Greg & Cheryl's Place
14896,531,A&P
14896,531,Mom's House
14896,531,Greg & Cheryl's Place
14896,531,Pepitone/Venturini Place
14896,531,Greg & Cheryl's Place
14896,531,Pepitone/Venturini Place
14896,531,My Comfy Couch
14896,531,Greg & Cheryl's Place
14896,531,Homeee  ; p
14896,531,Greg & Cheryl's Place
14896,531,My Comfy Cozy Bed
14896,531,Homeee  ; )
14896,531,Jack In The Box Schools
14896,531,Pepitone/Venturini Place
14896,531,Loughney House
14896,531,Cresskill Tavern
14896,531,Greg & Cheryl's Place
14896,531,Pepitone/Venturini Place
14896,531,NVE Bank
14896,531,Greg & Cheryl's Place
14896,531,US Post Office
14896,531,Cresskill Public Library
14896,531,Paul's House Of Fish
14896,531,My Comfy Couch
14896,531,Greg & Cheryl's Place
14896,531,Pepitone/Venturini Place
14896,531,Greg & Cheryl's Place
14896,531,Homeee  ; )
14896,531,Greg & Cheryl's Place
14896,531,Greg & Cheryl's Place
14897,531,Comfy Womfy Bed
14897,531,Paul's House Of Fish
14897,531,EHMC - Englewood Hospital and Medical Center
14897,531,Paul's House Of Fish
14897,531,Roy Cho
14897,531,Ward's 5 & 10
14897,531,A&P
14897,531,Loughney House
14897,531,Greg & Cheryl's Place
14897,531,My Comfy Cozy Bed
14897,531,Paul's House Of Fish
14897,531,Paul's House Of Fish
14897,531,Greg & Cheryl's Place
14897,531,Loughney House
14897,531,My Comfy Cozy Bed
14897,531,Greg & Cheryl's Place
14897,531,Sweeney Liquors
14897,531,Loughney House
14897,531,Greg & Cheryl's Place
14897,531,My Comfy Cozy Bed
14897,531,Comfy Womfy Bed
14897,531,Pepitone/Venturini Place
14897,531,"7-Eleven"
14897,531,Bergenfield Power
14897,531,Loughney House
14897,531,Loughney House
14898,531,Paul's House Of Fish
14898,531,Kings Food Markets
14898,531,Mom's House
14898,531,Mommy's House
14898,531,My Comfy Cozy Bed
14898,531,Amonica House
14898,531,Pepitone/Venturini Place
14898,531,Pepitone/Venturini Place
14898,531,Greg & Cheryl's Place
14898,531,Comfy Womfy Bed
14898,531,Northern Valley High School
14898,531,Jack In The Box Schools
14898,531,Mr. Ice Cream
14898,531,Loughney House
14898,531,Dumont Hot Bagels
14898,531,Greg & Cheryl's Place
14899,531,North Hudson Community Action Corporation Healthcare Center
14899,531,Loughney House
14899,531,Greg & Cheryl's Place
14899,531,My Comfy Cozy Bed
14899,531,Jack In The Box Schools
14899,531,Loughney House
14899,531,Ahhhhh... My Comfy Bed
14899,531,My Comfy Couch
14899,531,Loughney House
14899,531,Rushmor Food Store
14899,531,Greg & Cheryl's Place
14899,531,Greg & Cheryl's Place
14899,531,Kings Food Markets
14899,531,Amonica House
14899,531,Pepitone/Venturini Place
14900,531,My Comfy Cozy Bed
14900,531,A&P
14900,531,Bergenfield Board of Health
14900,531,Mommy's House
14900,531,Mommy's House
14900,531,"7-Eleven"
14900,531,Greg & Cheryl's Place
14900,531,Greg & Cheryl's Place
14900,531,Jack In The Box Schools
14900,531,Greg & Cheryl's Place
14944,533,CVS/pharmacy
14944,533,Fitzgerald's 1928
14944,533,Wellmont Theatre
14944,533,Home
14944,533,The Home Depot
14944,533,Chase Drive-Up
14944,533,CVS/pharmacy
14944,533,Upstairs Restaurant
14944,533,"7-Eleven"
14944,533,Bottle King
14944,533,The Home Depot
14944,533,Ploch's Garden Center
14944,533,ShopRite
14944,533,Steve's Backyard Patio
14944,533,Fitzgerald's 1928
14944,533,Chase Bank
14944,533,Sunrise Bagels
14944,533,Whole Foods Market
14944,533,Steve's Backyard Patio
14945,533,Fitzgerald's 1928
14945,533,Simply Self Storage
14945,533,The Home Depot
14945,533,Fitzgerald's 1928
14945,533,Fitzgerald's 1928
14945,533,Bangz Salon & Wellness Spa
14945,533,Dunkin' Donuts
14945,533,Nail Studio
14945,533,Steve's Backyard Patio
14945,533,Brookside Thai
14945,533,Bloomfield's Best Bagels
14945,533,The Home Depot
14946,533,Simply Self Storage
14946,533,BP
14946,533,Time Systems International
14946,533,Simply Self Storage
14946,533,The Home Depot
14946,533,Upstairs Restaurant
14946,533,Dunkin' Donuts
14946,533,McDonald's
14946,533,Simply Self Storage
14946,533,Great Notch Inn
14946,533,Sunrise Bagels
14946,533,Simply Self Storage
14946,533,P.F. Chang's
14946,533,Fitzgerald's 1928
14946,533,Dunkin' Donuts
14946,533,BP
14946,533,Nevada Diner
14946,533,Newark Liberty International Airport (EWR) (Newark Liberty International Airport)
14947,533,Home
14947,533,Dunkin' Donuts
14947,533,Dunkin' Donuts
14947,533,Bottle King
14947,533,Chase Drive-Up
14947,533,MME-NJ Office
14947,533,Nicolo's Bakery
14947,533,Steve's Backyard Patio
14947,533,Fitzgerald's 1928
14947,533,Dunkin' Donuts
14947,533,Bangz Salon & Wellness Spa
14947,533,Dunkin' Donuts
14947,533,Nail Studio
14947,533,Egan & Sons
14947,533,Steve's Backyard Patio
14947,533,Upstairs Restaurant
14947,533,The Home Depot
14948,533,The Home Depot
14948,533,Sunrise Bagels
14948,533,Fitzgerald's 1928
14948,533,The Home Depot
14948,533,McDonald's
14948,533,Frankies Finish Line Car Wash
14948,533,Steve's Backyard Patio
14948,533,Fitzgerald's 1928
14948,533,Fitzgerald's 1928
14948,533,Fitzgerald's 1928
14948,533,Dunkin' Donuts
14949,533,ShopRite
14949,533,Chase Drive-Up
14949,533,BP
14949,533,Steve's Backyard Patio
14949,533,Dunkin' Donuts
14949,533,Steve's Backyard Patio
14949,533,Sapporo Sushi & Japanese Steakhouse
14949,533,Dunkin' Donuts
14949,533,Bangz Salon & Wellness Spa
14949,533,Dunkin' Donuts
14949,533,Nail Studio
14949,533,Fitzgerald's 1928
14949,533,Steve's Backyard Patio
14949,533,Slate
14951,533,Glen Ridge Country Club Tiki Bar
14951,533,Steve's Backyard Patio
14951,533,Home
14951,533,New York Sports Club at Montclair
14951,533,"7-Eleven"
14951,533,Dunkin' Donuts
14951,533,Frankies Finish Line Car Wash
14951,533,Sunrise Bagels
14951,533,CVS/pharmacy
14951,533,Bottle King
14952,533,MME-NJ Office
14952,533,Home
14952,533,"3xLOGIC Northeast Office"
14952,533,Fitzgerald's 1928
14952,533,Home
14952,533,Sears
14952,533,Fitzgerald's 1928
14952,533,Wellmont Theatre
14952,533,Home
14952,533,ShopRite
14952,533,Fitzgerald's 1928
14952,533,The Home Depot
14952,533,Bottle King
14952,533,Steve's Backyard Patio
14956,533,"3xLOGIC Northeast Office"
14956,533,Steve's Backyard Patio
14956,533,Fitzgerald's 1928
14956,533,Frankies Finish Line Car Wash
14956,533,CVS/pharmacy
14956,533,Bottle King
14956,533,Frankies Finish Line Car Wash
14956,533,Glen Ridge Country Club
14956,533,Steve's Backyard Patio
14956,533,"3xLOGIC Northeast Office"
14956,533,Dunkin' Donuts
14956,533,Fitzgerald's 1928
14956,533,Dunkin' Donuts
14956,533,The Home Depot
14956,533,Dunkin' Donuts
14956,533,BP
14956,533,Glen Ridge Country Club
14956,533,Bottle King
14956,533,ShopRite
14957,533,"3xLOGIC Northeast Office"
14957,533,Steve's Backyard Patio
14957,533,Steve's Backyard Patio
14957,533,"3xLOGIC Northeast Office"
14957,533,Fitzgerald's 1928
14957,533,Dunkin' Donuts
14957,533,"3xLOGIC Northeast Office"
14957,533,Frankies Finish Line Car Wash
14957,533,Dunkin' Donuts
14957,533,Ruben's Smoke Stack
14957,533,Dunkin' Donuts
14957,533,The Home Depot
14957,533,Dunkin' Donuts
14957,533,Home
14957,533,Home
14957,533,Fitzgerald's 1928
14962,533,"3xLOGIC Northeast Office"
14962,533,"3xLOGIC Northeast Office"
14962,533,Dunkin' Donuts
14962,533,Bangz Salon & Wellness Spa
14962,533,Frankies Finish Line Car Wash
14962,533,Home
14962,533,Fin Restaurant & Raw Bar
14962,533,Fitzgerald's 1928
14962,533,Home
14962,533,Brookdale Laundromat
14962,533,Bottle King
14977,533,Fitzgerald's 1928
14977,533,Frankies Finish Line Car Wash
14977,533,The Home Depot
14977,533,Fitzgerald's 1928
14977,533,Dunkin' Donuts
14977,533,Fitzgerald's 1928
14977,533,Fitzgerald's 1928
14977,533,RadioShack
14977,533,Sunrise Bagels
14977,533,Monte's Trattoria
15141,539,The Hawthorne
15141,539,Redemption
15141,539,The Hawthorne
15141,539,Caffe Falai
15141,539,Starbucks
15141,539,Baruch College - William and Anita Newman Vertical Campus
15141,539,Mark
15141,539,Ballarò Vino & Sveltine
15141,539,Pier 40 Soccer Fields
15141,539,Holy Trinity Greek Orthodox Cathedral
15141,539,Ethos
15141,539,The Hawthorne
15142,539,Junior's Restaurant
15142,539,"292 Madison Ave"
15142,539,Madison Square Garden
15142,539,Blockheads Burritos
15142,539,The Hawthorne
15142,539,Mimi's Italian Restaurant & Piano Bar
15142,539,The Cigar Inn
15142,539,The Hawthorne
15142,539,Turtle Bay NYC
15142,539,The Irish Exit
15142,539,The Hawthorne
15142,539,Bobo
15142,539,Il Bagatto
15142,539,The Hawthorne
15142,539,Güllüoğlu Baklava & Cafe
15146,539,The Hawthorne
15146,539,The Hawthorne
15146,539,Blake & Todd
15146,539,Starbucks
15146,539,The Hawthorne
15146,539,The Hawthorne
15146,539,Starbucks
15146,539,New York Health and Racquet Club
15146,539,The Hawthorne
15146,539,Japas 38
15146,539,Blake & Todd
15146,539,Barnes & Noble
15146,539,The Hawthorne
15146,539,Starbucks
15146,539,Bloomingdale's
15146,539,The Hawthorne
15147,539,Blake & Todd
15147,539,Starbucks
15147,539,The Hawthorne
15147,539,Starbucks
15147,539,The Hawthorne
15147,539,Starbucks
15147,539,Chipotle Mexican Grill
15147,539,Food Emporium
15147,539,Blockheads Burritos
15147,539,The Hawthorne
15147,539,New York Health and Racquet Club
15147,539,B Bar & Grill
15148,539,The Hawthorne
15148,539,Barnes & Noble
15148,539,AMC Loews Kips Bay 15
15148,539,The Hawthorne
15148,539,Starbucks
15148,539,Chipotle Mexican Grill
15148,539,The Hawthorne
15148,539,Chipotle Mexican Grill
15148,539,Starbucks
15148,539,Blake & Todd
15148,539,Casa Lever
15148,539,Madison Square Park
15148,539,Shake Shack
15148,539,AMC Empire 25
15148,539,The Atrium Shops and Cafes
15148,539,The Hawthorne
15149,539,East Helmsley Walk
15149,539,The Hawthorne
15149,539,Starbucks
15149,539,The Hawthorne
15149,539,Starbucks
15149,539,"292 Madison Ave"
15149,539,Starbucks
15149,539,Barnes & Noble
15149,539,New York Health and Racquet Club
15149,539,The Hawthorne
15149,539,The Hawthorne
15149,539,Starbucks
15149,539,Chipotle Mexican Grill
15149,539,JPMorgan Chase & Co. World Headquarters
15149,539,The Hawthorne
15149,539,Starbucks
15149,539,The Atrium Shops and Cafes
15149,539,Barnes & Noble
15149,539,Duane Reade
15149,539,The Hawthorne
15149,539,The Stag's Head
15149,539,The Hawthorne
15149,539,The Hawthorne
15149,539,Starbucks
15149,539,AMC Loews Kips Bay 15
15150,539,Starbucks
15150,539,Blake & Todd
15150,539,The Hawthorne
15150,539,The Beer Bar
15150,539,Lea Wine Bar
15150,539,Starbucks
15150,539,Blake & Todd
15150,539,East Helmsley Walk
15150,539,The Hawthorne
15150,539,Starbucks
15150,539,The Hawthorne
15150,539,Starbucks
15150,539,Upper 90 Soccer Store
15153,539,Blake & Todd
15153,539,Starbucks
15153,539,The Hawthorne
15153,539,Starbucks
15153,539,Barnes & Noble
15153,539,The Hawthorne
15153,539,Starbucks
15153,539,Waterfront Ale House
15153,539,AMC Loews Kips Bay 15
15153,539,Midtown 1015
15153,539,Caffe Falai
15158,539,Equinox East 54th Street
15158,539,JPMorgan Chase & Co. World Headquarters
15158,539,The Hawthorne
15158,539,BLT Steak
15158,539,Le Bateau Ivre
15158,539,The Oak Room at The Plaza Hotel
15158,539,Museum of Modern Art (MoMA)
15158,539,Japas 38
15158,539,Starbucks
15158,539,Buttercup Bake Shop
15158,539,The Cigar Inn
15159,539,Equinox East 54th Street
15159,539,Starbucks
15159,539,Fresco On The Go
15159,539,Duane Reade
15159,539,The Hawthorne
15159,539,The Hawthorne
15159,539,Starbucks
15159,539,Toasties
15159,539,Lillie's Union Square
15159,539,The Hawthorne
15159,539,"345 Park Avenue Plaza"
15159,539,Chipotle Mexican Grill
15159,539,Halcyon
15159,539,The Hawthorne
15159,539,Saks Fifth Avenue
15159,539,Apple Fifth Avenue
15159,539,The Hawthorne
15159,539,Lillie's Union Square
15159,539,Pravda
15159,539,Union Square Park
15159,539,Pera Soho
15159,539,L'Express
15159,539,Johnny Rockets
15162,539,Starbucks
15162,539,Bill's Bar & Burger
15162,539,The Hawthorne
15162,539,The Cigar Inn
15162,539,"292 Madison Ave"
15162,539,Blockheads Burritos
